geolocation_zip_code_prefix,geolocation_city,geolocation_state,geolocation_lat,geolocation_lng
1455,sao paulo,SP,-23.580690704974277,-46.68751888037395
1455,são paulo,SP,-23.57972914423285,-46.69086733705701
1456,sao paulo,SP,-23.578504155433038,-46.690118296987634
1456,são paulo,SP,-23.575030763258084,-46.69184682209016
1457,sao paulo,SP,-23.57883550069249,-46.69092820399332
1457,são paulo,SP,-23.573071748831367,-46.69253938758733
1472,sao paulo,SP,-23.57054369248079,-46.69129667943905
1472,são paulo,SP,-23.57054369248079,-46.69129667943905
1489,sao paulo,SP,-23.57664998889148,-46.68740004775216
1489,são paulo,SP,-23.57664998889148,-46.68740004775216
1501,sao paulo,SP,-23.5540295250112,-46.6356249749888
1501,são paulo,SP,-23.5519314837556,-46.63569089731083
1502,sao paulo,SP,-23.55498324839867,-46.63569905288812
1502,são paulo,SP,-23.55467350531036,-46.63552025265517
1503,sao paulo,SP,-23.559392946274585,-46.63768411445943
1503,são paulo,SP,-23.555488240827945,-46.63559923847351
1504,sao paulo,SP,-23.56375858312654,-46.63899210115993
1504,são paulo,SP,-23.56439088842405,-46.63936270234855
1505,sao paulo,SP,-23.555449445467108,-46.63284207799066
1505,são paulo,SP,-23.555396514570944,-46.6328610313636
1506,sao paulo,SP,-23.559004540106173,-46.63503335789716
1506,são paulo,SP,-23.56180273327946,-46.63479182904371
1507,sao paulo,SP,-23.55789462753188,-46.63139014542106
1507,são paulo,SP,-23.558197452680457,-46.63164907507647
1508,sao paulo,SP,-23.56014607245072,-46.633346125858445
1508,são paulo,SP,-23.56014607245072,-46.633346125858445
1509,sao paulo,SP,-23.567590529834398,-46.63545150721337
1509,são paulo,SP,-23.56831081210683,-46.63482490619763
1510,sao paulo,SP,-23.55619865667379,-46.63344748251487
1510,são paulo,SP,-23.555662072162264,-46.63420359824575
1511,sao paulo,SP,-23.555682314184303,-46.63309991286275
1511,são paulo,SP,-23.563943696087478,-46.63251002164008
1512,sao paulo,SP,-23.553644898695826,-46.63261889578163
1512,são paulo,SP,-23.55307092117263,-46.62843063197527
1513,sao paulo,SP,-23.556895554532897,-46.63100370483005
1514,sao paulo,SP,-23.55306435468261,-46.62768625580495
1514,são paulo,SP,-23.55292030325788,-46.62754797501552
1516,sao paulo,SP,-23.55948466195392,-46.61446206064973
1516,são paulo,SP,-23.56186010658429,-46.61272943923469
1517,sao paulo,SP,-23.560247933666105,-46.624831454209655
1517,são paulo,SP,-23.560458066333894,-46.62482314071786
1518,sao paulo,SP,-23.558930444630374,-46.62292373757862
1518,são paulo,SP,-23.558930444630374,-46.62292373757862
1519,sao paulo,SP,-23.56007528864907,-46.62182990175425
1519,são paulo,SP,-23.560115542327875,-46.62946047683072
1520,sao paulo,SP,-23.559238666108847,-46.61831887996994
1520,são paulo,SP,-23.55824746073055,-46.61932388576965
1521,sao paulo,SP,-23.56012381877193,-46.62080822384439
1521,são paulo,SP,-23.560756921172626,-46.62318386802472
1522,sao paulo,SP,-23.55916467499565,-46.61546691825843
1522,são paulo,SP,-23.559013992121344,-46.6153654505723
1523,sao paulo,SP,-23.56366379462169,-46.61929091188178
1523,são paulo,SP,-23.563035597005005,-46.6162648956374
1524,sao paulo,SP,-23.5670455434244,-46.61611199999999
1524,são paulo,SP,-23.56722896808813,-46.61541736011886
1525,sao paulo,SP,-23.567008903139214,-46.63752874701368
1525,são paulo,SP,-23.56691589592586,-46.63743822869184
1526,sao paulo,SP,-23.56690212960936,-46.6300592031566
1526,são paulo,SP,-23.564238443793663,-46.63116323757862
1527,sao paulo,SP,-23.563144561198005,-46.62658014155458
1527,são paulo,SP,-23.562233885365615,-46.63084096182706
1528,sao paulo,SP,-23.563268623088483,-46.62567806771887
1528,são paulo,SP,-23.56550964363205,-46.62822254232787
1529,sao paulo,SP,-23.569353157366287,-46.63690014002537
1529,são paulo,SP,-23.5705612739339,-46.63850044255291
1530,sao paulo,SP,-23.586145389375964,-46.72796029067322
1530,são paulo,SP,-23.568040532148306,-46.62817765366745
1531,sao paulo,SP,-23.570124170696488,-46.63265515860704
1531,são paulo,SP,-23.57146741271852,-46.63249049125741
1532,sao paulo,SP,-23.572060847625384,-46.636136837497816
1532,são paulo,SP,-23.57295766250217,-46.636304924923536
1533,sao paulo,SP,-23.57219854010617,-46.63913109824576
1533,são paulo,SP,-23.57026339355993,-46.638819083270775
1534,sao paulo,SP,-23.56284740383172,-46.62391126354653
1534,são paulo,SP,-23.56774373965611,-46.62621866362735
1535,sao paulo,SP,-23.569618023313524,-46.62490078227243
1535,são paulo,SP,-23.577188804605008,-46.62646068402668
1536,sao paulo,SP,-23.56253963239443,-46.622343972359054
1536,são paulo,SP,-23.56709014432454,-46.623143787119865
1537,sao paulo,SP,-23.569022776299825,-46.62199066665712
1537,são paulo,SP,-23.57005730474925,-46.62221127211622
1538,sao paulo,SP,-23.580519987544346,-46.62462559469518
1538,são paulo,SP,-23.573205,-46.62290025
1539,sao paulo,SP,-23.573782561198005,-46.62058066708981
1539,são paulo,SP,-23.573423147931223,-46.62046188579831
1540,sao paulo,SP,-23.56461420122337,-46.62049830030583
1540,são paulo,SP,-23.56439088842405,-46.63936270234855
1541,sao paulo,SP,-23.568722298084143,-46.61880092397124
1541,são paulo,SP,-23.56859770191586,-46.618733572710525
1542,sao paulo,SP,-23.57081105190717,-46.62114560866177
1542,são paulo,SP,-23.57165819401,-46.62363857729815
1543,sao paulo,SP,-23.575755845951942,-46.62009625506377
1543,são paulo,SP,-23.57568507022903,-46.62076735720466
1544,sao paulo,SP,-23.576922503462445,-46.622911919095145
1544,são paulo,SP,-23.576922503462445,-46.622911919095145
1545,sao paulo,SP,-23.581373061053768,-46.6178758329102
1545,são paulo,SP,-23.58156382070517,-46.61468334693288
1546,sao paulo,SP,-23.57922991840267,-46.6193170320561
1546,são paulo,SP,-23.576252951151247,-46.62235967583239
1547,sao paulo,SP,-23.58202355453289,-46.62322245045877
1548,sao paulo,SP,-23.578346556754592,-46.614710870390624
1548,são paulo,SP,-23.575526423538555,-46.61376721663105
1549,sao paulo,SP,-23.57732126894224,-46.61708484846209
1549,são paulo,SP,-23.574977465173944,-46.61539570912922
1550,sao paulo,SP,-23.57203616319466,-46.61521226741304
1550,são paulo,SP,-23.57203616319466,-46.61521226741304
1551,sao paulo,SP,-23.576649380518187,-46.61216232569684
1551,são paulo,SP,-23.572864152374617,-46.6127283558197
1552,sao paulo,SP,-23.573835900917526,-46.61101337290079
1552,são paulo,SP,-23.567208401610017,-46.61123313099434
1553,sao paulo,SP,-23.57430307573513,-46.60968254215087
1553,são paulo,SP,-23.572749195394984,-46.60957089647411
2009,sao paulo,SP,-23.515799103830265,-46.64113909097136
2010,sao paulo,SP,-23.50916099999999,-46.62618055438867
2010,são paulo,SP,-23.514929559813023,-46.62640583152521
2011,sao paulo,SP,-23.50190277027253,-46.626229169812845
2011,são paulo,SP,-23.507180947544565,-46.62628243450282
2012,sao paulo,SP,-23.50836123028566,-46.62752418968636
2012,são paulo,SP,-23.514706437774905,-46.63993079241135
2013,sao paulo,SP,-23.5030857485429,-46.63382294171621
2013,são paulo,SP,-23.501006832361934,-46.63379998557328
2016,sao paulo,SP,-23.50097763469062,-46.62712333406575
2016,são paulo,SP,-23.613113126839394,-46.50930754884874
2017,sao paulo,SP,-23.50022450346245,-46.62869332944774
2017,são paulo,SP,-23.501381250870143,-46.639206505591815
2018,sao paulo,SP,-23.493511048012017,-46.63106708174157
2018,são paulo,SP,-23.497118696635734,-46.62724678642738
2019,sao paulo,SP,-23.498262,-46.62855053996195
2019,são paulo,SP,-23.497981072162275,-46.63041141771017
2020,sao paulo,SP,-23.499083916977654,-46.63226647191997
2020,são paulo,SP,-23.499331575076454,-46.63225296003806
2021,sao paulo,SP,-23.499439994171624,-46.63380353274858
2021,são paulo,SP,-23.497105798199705,-46.63648873512737
2022,sao paulo,SP,-23.50357141271851,-46.63764545337296
2022,são paulo,SP,-23.50623786745398,-46.64043238758518
2028,sao paulo,SP,-23.50751845268047,-46.6174707485429
2028,são paulo,SP,-23.50746649624909,-46.61739386081135
2029,sao paulo,SP,-23.510936587354013,-46.62008933890293
2029,são paulo,SP,-23.505238959201336,-46.61515271481337
2030,sao paulo,SP,-23.504769581649203,-46.62470303231384
2030,são paulo,SP,-23.50329594505872,-46.62458322231012
2031,sao paulo,SP,-23.51506899745697,-46.6253165150725
2032,sao paulo,SP,-23.5107769477988,-46.62390842770356
2032,são paulo,SP,-23.51388404134693,-46.62397410837331
2033,sao paulo,SP,-23.50215379349651,-46.61688101249347
2033,são paulo,SP,-23.49623688426911,-46.61097757868313
2034,sao paulo,SP,-23.50412273877685,-46.6246075311652
2034,são paulo,SP,-23.500305,-46.62357148557327
2035,sao paulo,SP,-23.49356052178431,-46.62333000000001
2035,são paulo,SP,-23.500395,-46.62233251442673
2036,sao paulo,SP,-23.50210750375091,-46.62196127699232
2036,são paulo,SP,-23.500984769750136,-46.62510373283696
2037,sao paulo,SP,-23.499986521784315,-46.618730413266775
2037,são paulo,SP,-23.4991785545329,-46.62178991035259
2038,sao paulo,SP,-23.49857049347913,-46.6233534590571
2038,são paulo,SP,-23.49670437295883,-46.62252062704116
2039,sao paulo,SP,-23.49231066388715,-46.6205286217035
2039,são paulo,SP,-23.493005999999998,-46.61951400000001
2040,sao paulo,SP,-23.489022991949916,-46.62186690299499
2040,são paulo,SP,-23.488399317601864,-46.62230692503721
2041,sao paulo,SP,-23.49010232139766,-46.61972998972821
2041,são paulo,SP,-23.487873212880128,-46.61990224187779
2042,sao paulo,SP,-23.48802239938832,-46.61900150236592
2042,são paulo,SP,-23.49863888926076,-46.61489058756995
2043,sao paulo,SP,-23.490223040798668,-46.61732558589649
2043,são paulo,SP,-23.49533893377784,-46.61471125689937
2044,sao paulo,SP,-23.49568082347514,-46.61894670690752
2044,são paulo,SP,-23.497631632812,-46.620223989035736
2045,sao paulo,SP,-23.494406023962647,-46.617320553160994
2045,são paulo,SP,-23.494445350539568,-46.6169080335853
2046,sao paulo,SP,-23.48774784542202,-46.61152878400604
2046,são paulo,SP,-23.492516857060444,-46.61088599639331
2047,sao paulo,SP,-23.51836389286744,-46.61420872522939
2049,sao paulo,SP,-23.51335736357169,-46.61861854286772
2049,são paulo,SP,-23.5149758170985,-46.61611264542106
2050,sao paulo,SP,-23.517997459345565,-46.61261277560734
2050,são paulo,SP,-23.51654350320264,-46.61056315903973
2051,sao paulo,SP,-23.51226773910784,-46.60874803052688
2051,são paulo,SP,-23.51701664862372,-46.61128654316458
2052,sao paulo,SP,-23.509466926452752,-46.606867502077456
2052,são paulo,SP,-23.513408622540236,-46.608064402850765
2053,sao paulo,SP,-23.510427444341925,-46.60117949988444
2054,sao paulo,SP,-23.51636255037796,-46.60569249861501
2054,são paulo,SP,-23.516001240637056,-46.60182857631721
2055,sao paulo,SP,-23.512952943937883,-46.6083024672514
2055,são paulo,SP,-23.5139061268394,-46.60458660421836
2056,sao paulo,SP,-23.512350341392963,-46.60599861893356
2056,são paulo,SP,-23.510640635581964,-46.6040934060534
2060,sao paulo,SP,-23.51886128198398,-46.60382280391252
2060,são paulo,SP,-23.51977197945644,-46.60160195184376
2064,sao paulo,SP,-23.519807581453097,-46.5960457342604
2064,são paulo,SP,-23.514845165416364,-46.60170898819901
2065,sao paulo,SP,-23.50172637108313,-46.602397760747934
2065,são paulo,SP,-23.50787005078198,-46.607308748398665
2066,sao paulo,SP,-23.508759080212357,-46.602973042876144
2066,são paulo,SP,-23.50841976833352,-46.603879572650094
2067,sao paulo,SP,-23.505895624473467,-46.60638997293555
2067,são paulo,SP,-23.50360648098565,-46.61098845406545
2068,sao paulo,SP,-23.50320809186911,-46.61302451304173
2068,são paulo,SP,-23.512387421316856,-46.61108695115124
2069,sao paulo,SP,-23.506887635581972,-46.61434088051819
2069,são paulo,SP,-23.50652705912052,-46.613095915488486
2071,sao paulo,SP,-23.50313753733621,-46.609684480437394
2071,são paulo,SP,-23.506431956979625,-46.6011464141035
2072,sao paulo,SP,-23.500810509290837,-46.60427196058632
2072,são paulo,SP,-23.501173243407013,-46.6117638157135
2073,sao paulo,SP,-23.501230323619367,-46.60751038343238
2073,são paulo,SP,-23.50152583596861,-46.610071878988975
2074,sao paulo,SP,-23.509075809596663,-46.59346383582438
2074,são paulo,SP,-23.50696804830049,-46.59546044116792
2075,sao paulo,SP,-23.502028505135893,-46.60034967291817
2075,são paulo,SP,-23.50261723535693,-46.60170001333021
2076,sao paulo,SP,-23.50692178074323,-46.5989496135092
2076,são paulo,SP,-23.506064067718874,-46.59810572952856
2077,sao paulo,SP,-23.501001111575956,-46.59626327601136
2077,são paulo,SP,-23.500462473772288,-46.59615261948179
2078,sao paulo,SP,-23.502460609498485,-46.59374588980903
2078,são paulo,SP,-23.502460609498485,-46.59374588980903
2079,sao paulo,SP,-23.50036682653355,-46.60264059824574
2079,são paulo,SP,-23.49898602331352,-46.61064223120199
2080,sao paulo,SP,-23.49781772078598,-46.60657423175024
2080,são paulo,SP,-23.497465913959264,-46.60593439355992
2081,sao paulo,SP,-23.49664721787179,-46.6050361851232
2081,são paulo,SP,-23.49738360421836,-46.60489517638064
2082,sao paulo,SP,-23.49467072799935,-46.609653122396
2082,são paulo,SP,-23.494908374401355,-46.60892643796527
2083,sao paulo,SP,-23.49552085567545,-46.599274267557256
2083,são paulo,SP,-23.49254185567545,-46.598562198453415
2084,sao paulo,SP,-23.495675029141907,-46.59947756924808
2084,são paulo,SP,-23.49874623755856,-46.60014745045634
2085,sao paulo,SP,-23.4974436813723,-46.61260908702167
2088,sao paulo,SP,-23.50424025971884,-46.620742066583865
2089,sao paulo,SP,-23.51709448459233,-46.616673100755904
2110,sao paulo,SP,-23.52188843014645,-46.59374225679054
2110,são paulo,SP,-23.52188843014645,-46.59374225679054
2111,sao paulo,SP,-23.515789212043405,-46.59197639370417
2111,são paulo,SP,-23.51998923571709,-46.59381716597972
2112,sao paulo,SP,-23.521201529520383,-46.59336303388508
2112,são paulo,SP,-23.512668178041054,-46.58665534166385
2113,sao paulo,SP,-23.51528796497884,-46.58734465236856
2113,são paulo,SP,-23.51528796497884,-46.58734465236856
2114,sao paulo,SP,-23.522853341941214,-46.59177958367481
2114,são paulo,SP,-23.51952241723804,-46.58907622829042
2115,sao paulo,SP,-23.526499508561297,-46.59188593503609
2115,são paulo,SP,-23.526499508561297,-46.59188593503609
2116,sao paulo,SP,-23.522700069940573,-46.58754575881468
2116,são paulo,RN,-23.515978148767932,-46.582169967107184
2116,são paulo,SP,-23.519738922846063,-46.58515074839868
2117,sao paulo,SP,-23.52019456333894,-46.593538927981854
2117,são paulo,SP,-23.51603425451552,-46.59420699500833
2118,sao paulo,SP,-23.51661167998731,-46.59476458159733
2118,são paulo,SP,-23.51573205119376,-46.59326032598887
2119,sao paulo,SP,-23.513593871775623,-46.59299115736628
2119,são paulo,SP,-23.511942,-46.59474825
2120,sao paulo,SP,-23.510416629107844,-46.594217747359366
2120,são paulo,SP,-23.510416629107844,-46.594217747359366
2121,sao paulo,SP,-23.51181353788448,-46.58921527477062
2121,são paulo,SP,-23.509798868168936,-46.592326749379616
2122,sao paulo,SP,-23.513172191788303,-46.58263962184772
2122,são paulo,SP,-23.513043970309838,-46.58471046517396
2123,sao paulo,SP,-23.510773697472448,-46.57804828074323
2123,são paulo,SP,-23.509860485429044,-46.57881017485142
2124,sao paulo,SP,-23.50636475575626,-46.58066375575627
2124,são paulo,SP,-23.505731927001005,-46.57633575590048
2125,sao paulo,SP,-23.507957137111184,-46.58846138051819
2125,são paulo,SP,-23.511145452680463,-46.58541361809682
2126,sao paulo,SP,-23.506858079375625,-46.59162343505108
2126,são paulo,SP,-23.508065168474776,-46.59138838703908
2127,sao paulo,SP,-23.50238052178431,-46.582730947544576
2127,são paulo,SP,-23.509644401610014,-46.58591682722604
2128,sao paulo,SP,-23.50399490536093,-46.5946382411853
2128,são paulo,SP,-23.50525432889948,-46.59452679837259
2129,sao paulo,SP,-23.50521569969416,-46.58945986733221
2129,são paulo,SP,-23.50241972799934,-46.58935370621501
2130,sao paulo,SP,-23.507502925616027,-46.58662550652088
2130,são paulo,SP,-23.508100938657773,-46.58282425353455
2131,sao paulo,SP,-23.50281070858096,-46.581761933117846
2131,são paulo,SP,-23.50503276602805,-46.58238409686076
2132,sao paulo,SP,-23.49833145406544,-46.58041450069248
2132,são paulo,SP,-23.50009274049282,-46.58154831196259
2133,sao paulo,SP,-23.500291464048765,-46.585615159039705
2133,são paulo,SP,-23.49960727477061,-46.58613566111719
2134,sao paulo,SP,-23.499318080212344,-46.578124372468125
2134,são paulo,SP,-23.500716537884472,-46.58971616264639
2135,sao paulo,SP,-23.498807971146547,-46.573631134485446
2135,são paulo,SP,-23.498274185123208,-46.58808773910783
2136,sao paulo,SP,-23.4982544454671,-46.57847265889549
2136,são paulo,SP,-23.4982544454671,-46.57847265889549
2137,sao paulo,SP,-23.50176923397196,-46.57187320760001
2137,são paulo,SP,-23.496253962808016,-46.5783270246985
2138,sao paulo,SP,-23.49565160199666,-46.57582722508515
2138,são paulo,SP,-23.495022126002677,-46.57592639676259
2139,sao paulo,SP,-23.49211751457095,-46.57299232944774
2139,são paulo,SP,-23.494134939494487,-46.57343969969415
2141,sao paulo,SP,-23.486908485140585,-46.570090164723865
2141,são paulo,SP,-23.489125655104345,-46.57563101727822
2142,sao paulo,SP,-23.509860072593558,-46.57548531556786
2142,são paulo,SP,-23.5100047784509,-46.5757172250109
2143,sao paulo,SP,-23.50799229892086,-46.57521706910386
2143,são paulo,SP,-23.50621865000869,-46.5754521947025
2144,sao paulo,SP,-23.505075172949205,-46.57083605675562
2144,são paulo,SP,-23.50424932584107,-46.57148749056494
2145,sao paulo,SP,-23.50149553621103,-46.56529291326677
2146,sao paulo,SP,-23.50095702331352,-46.57088226395057
2147,sao paulo,SP,-23.49716711043531,-46.56511343659388
